text,label
"Over the past few weeks, I have been dealing with family expectations. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"In college, I have been struggling with lack of sleep. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"Recently, I have been dealing with low CGPA. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"In college, I have been struggling with lack of sleep. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"As a student, I have been struggling with family expectations. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"In college, I have been struggling with lack of sleep. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"Recently, I have been dealing with family expectations. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"Lately, I have been dealing with hostel life. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"Lately, I have been struggling with hostel life. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"Recently, I have been dealing with lack of sleep. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"This semester, I have been struggling with academic pressure. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"As a student, I have been dealing with lack of sleep. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"In college, I have been dealing with competitive environment. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"As a student, I have been struggling with family expectations. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"Lately, I have been dealing with upcoming exams. Although it is stressful, I am trying to stay positive, seek support, and work through my challenges one step at a time.",non-suicidal
"This semester, I have been struggling with assignment deadlines. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
"Recently, I have been struggling with assignment deadlines. I feel overwhelmed, hopeless, and unable to see a positive future. The pressure keeps building and I often feel emotionally exhausted.",suicidal
